,MoviesN,AvgPop,AvgIMDB,Score
Ali Marsh,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Julie Lauren,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Ben Hudson,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Sara Jane Blazo,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Colin Mitchell,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Roberta Wallach,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Teresa Kelsey,1,0.024395486066853336,0.7160493827160492,0.06062102907931627
Tom Silardi,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
Jenny Robertson,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
Danny Gans,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
Rick Marzan,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
David Neidorf,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
Amy Stock-Poynton,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Frazier Bain,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Jane Wiedlin,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Steve Shepherd,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Diane Franklin,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Traci Dawn Davis,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Anne Machette,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Kimberley Kates,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
William Robbins,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Robert V. Barron,1,0.0525980052465603,0.7037037037037036,0.06059942717886491
Michael Ostrowski,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Patrick Heinrich,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Stephan Grossmann,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Oliver Masucci,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Roberto Blanco,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Christoph Maria Herbst,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Gudrun Ritter,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Franziska Wulf,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Katharina Abt,1,0.023339505329904846,0.7160493827160492,0.06058326628248327
Jaden Spitz,1,0.022940672725880105,0.7160493827160492,0.06056900367894403
Samantha Pryor,1,0.022940672725880105,0.7160493827160492,0.06056900367894403
Bailey Harkins,1,0.022940672725880105,0.7160493827160492,0.06056900367894403
Brendan Spitz,1,0.022940672725880105,0.7160493827160492,0.06056900367894403
Catherine Schell,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Mike Grady,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Peter Jeffrey,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Peter Jones,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Herb Tanney,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Hugo de Vernier,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Victor Spinetti,1,0.022631134120888536,0.7160493827160492,0.060557934307085934
Barry Macollum,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Parker Fennelly,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Ernest Curt Bach,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Philip Truex,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Edmund Gwenn,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Jerry Mathers,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Leslie Woolf,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Dwight Marfield,1,0.0225787065331521,0.7160493827160492,0.060556059450590116
Lucy Gordon,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Bernard Haller,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Robert Plagnol,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Pierre Cassignard,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Evguenya Obraztsova,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Lannick Gautry,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Gary Love,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Olivier Saladin,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Shannon Eagen,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Landon Pigg,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
John Lepard,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Ari Graynor,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Austin Bickel,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Sarah Habel,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Ben Blue,1,0.02146200587686105,0.7160493827160492,0.06051612525621394
George Murphy,1,0.02146200587686105,0.7160493827160492,0.06051612525621394
Judy Garland,1,0.02146200587686105,0.7160493827160492,0.06051612525621394
Stephen McNally,1,0.02146200587686105,0.7160493827160492,0.06051612525621394
Paul Livingston,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Wade Hayward,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Zoe Burton,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Mary Acres,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Michael Edward-Stevens,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Evelyn Krape,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Brittany Byrnes,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Charles Bartlett,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Paul Goddard,1,0.050145476808475545,0.7037037037037036,0.0605117226120163
Meg Mundy,1,0.049644229383493416,0.7037037037037036,0.06049379756470213
Sam Coppola,1,0.049644229383493416,0.7037037037037036,0.06049379756470213
Ellen Hamilton Latzen,1,0.049644229383493416,0.7037037037037036,0.06049379756470213
J.J. Johnston,1,0.049644229383493416,0.7037037037037036,0.06049379756470213
Eric Eisner,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Zosia Mamet,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Eddie Hassell,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Kunal Sharma,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Margo Victor,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Lisa Eisner,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Rebecca Lawrence Levy,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Orestes Matacena,1,0.04920594380126037,0.7037037037037036,0.06047812408807742
Richard Jeni,1,0.04920594380126037,0.7037037037037036,0.06047812408807742
Denis Forest,1,0.04920594380126037,0.7037037037037036,0.06047812408807742
Johnny Williams,1,0.04920594380126037,0.7037037037037036,0.06047812408807742
Emma Pritchard,1,0.04888753497757343,0.7037037037037036,0.06046673750942309
Miffy Englefield,1,0.04888753497757343,0.7037037037037036,0.06046673750942309
Shelley Berman,1,0.04888753497757343,0.7037037037037036,0.06046673750942309
Dani Lennon,1,0.04888753497757343,0.7037037037037036,0.06046673750942309
Jean Heather,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
Adeline De Walt Reynolds,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
Frank McHugh,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
William Frawley,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
Barry Fitzgerald,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
Eily Malyon,1,0.019782084627136078,0.7160493827160492,0.06045604979969366
Michele Winstanley,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
Rusty Blitz,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
Debby Bishop,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
John Spaceley,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
Andrew Schofield,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
Scott Peat,1,0.019451118943624075,0.7160493827160492,0.06044421417672456
Darius McCrary,1,0.019451118943624075,0.7160493827160492,0.06044421417672456
Frederic Doss,1,0.019451118943624075,0.7160493827160492,0.06044421417672456
Tyler Hollinger,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Krsna Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Narayana Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Oscar Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Govinda Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Ned Shatzer,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Jagadisa Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Mukunda Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Bhagavan Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Susanne Angulo,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Chloe Pecorino,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Spring Byington,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Scotty Beckett,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
E.E. Clive,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
G.P. Huntley,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
George Regas,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Errol Flynn,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Olivia de Havilland,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Robert Barrat,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
J. Carrol Naish,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Charles Sedgwick,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Reginald Sheffield,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Patric Knowles,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Henry Stephenson,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Walter Holbrook,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Helen Sanborn,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Holmes Herbert,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Princess Baba,1,0.018792964730165406,0.7160493827160492,0.060420678005108926
Meg White,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Taylor Mead,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
E.J. Rodriguez,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Alex Descas,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
William Rice,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Vinny Vella Jr.,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Renee French,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
The GZA,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Vincent Scarito,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Annop Varapanya,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Oanh Nguyen,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Somjin Chimwong,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Jean-Claude Dreyfus,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Philippine Leroy-Beaulieu,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Bernard Flavien,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Teerawat Mulvilai,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
Jena Sims,1,0.047079486412666544,0.7037037037037036,0.06040208010779465
Ted Parks,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Babs Bram,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Craig Reay,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Robert Apel,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Dale Gibson,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Vance Johnson,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Robert Guajardo,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
Bobby Joe McFadden,1,0.01788523988159219,0.7160493827160492,0.060388216968806314
James Earl,1,0.01749385018477731,0.7160493827160492,0.060374220530153413
Jade Yorker,1,0.01749385018477731,0.7160493827160492,0.060374220530153413
Tsewang Migyur Khangsar,1,0.017466156860710687,0.7160493827160492,0.060373230192608644
Tenzin Thuthob Tsarong,1,0.017466156860710687,0.7160493827160492,0.060373230192608644
Gyurme Tethong,1,0.017466156860710687,0.7160493827160492,0.060373230192608644
Tencho Gyalpo,1,0.017466156860710687,0.7160493827160492,0.060373230192608644
Robert Lin,1,0.017466156860710687,0.7160493827160492,0.060373230192608644
Udo Schenk,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Simon Licht,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Anna Unterberger,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Felix Eitner,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Michael Ehnert,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
David Zimmerschied,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Martin Maria Abram,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Annika Strauss,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Oliver Bigalke,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Manfred-Anton Algrang,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Gerti Drassl,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Lissy Pernthaler,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Christian Friedel,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Christian Bruna,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Adriane Brown,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Johnathan Staci Kim,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Sajan Bhagat,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Billy Valdes,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Joseph Chan,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Billy Waldeman,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Javier Nunez,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Sarah Henderson,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Alex Glen,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Justin Pierce,1,0.016980007606247346,0.7160493827160492,0.06035584506910737
Roy Williams,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Rick Pitino,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Nolan Richardson,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Chasey Lain,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Scottie Pippen,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Bobby Cremins,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Lute Olson,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
John Thompson,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Robin Roberts,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Clem Haskins,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Bill Walton,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Ray Allen,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Jim Boeheim,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Reggie Miller,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
John Chaney,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
George Karl,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Dick Vitale,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Denny Crum,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Jill Kelly,1,0.04549684862504613,0.7037037037037036,0.060345483593158555
Dar Salim,1,0.016533537611081475,0.7160493827160492,0.06033987891070169
Dulfi Al-Jabouri,1,0.016533537611081475,0.7160493827160492,0.06033987891070169
Elizabeth Mathis,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Kis Yurij,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Daft Punk,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Michael Teigen,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Ron Selmour,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Owen Best,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Amy Esterle,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
